date,locality,cases with onset in laStreet 2 weeks
170925,"Pasir Ris Street 11 (Blk 110) / Pasir Ris Street 12 (Blk 104,106) (/images/default- source/publichealth/dengue/20170925/20970045.jpg)",2
170925,"Hougang Avenue 5 (Blk 310, 321) (/images/default- source/publichealth/dengue/20170925/20170239.jpg)",1
170925,"Kang Ching Road (Blk 345, 346) (/images/default- source/publichealth/dengue/20170925/20170240.jpg)",1
170925,"Rivervale Drive (Blk 143, 145) (/images/default- source/publichealth/dengue/20170925/20170238.jpg)",1
170929,"Hougang Avenue 8 (Blk 506, 507) (/images/default- source/publichealth/dengue/20170929/20970046.jpg)",1
170929,Ang Mo Kio Ind Park 2A (/images/default- source/publichealth/dengue/20170929/20970047.jpg),1
170929,"Hougang Avenue 1 / Hougang Avenue 1 (Blk 165, 174A) (/images/default- source/publichealth/dengue/20170929/20970044.jpg)",1
170929,"Bedok Reservoir Road (Blk 716, 719) (/images/default- source/publichealth/dengue/20170929/20170245.jpg)",1
171002,"Bedok Reservoir Road (Blk 716, 719) (/images/default- source/publichealth/dengue/20171002/20970048.jpg)",2
171002,"Hougang Avenue 1 / Hougang Avenue 1 (Blk 165, 174A) (/images/default- source/publichealth/dengue/20171002/20970044.jpg)",1
171006,"Bedok Reservoir Road (Blk 716, 717, 719) (/images/default- source/publichealth/dengue/20171006/20970048.jpg)",7
171006,BlandfoRoad Drive / Boundary Cl / Burghley Drive (/images/default- source/publichealth/dengue/20171006/20970050.jpg),3
171006,"Kang Ching Road (Blk 345, 346, 352) (/images/default- source/publichealth/dengue/20171006/20970052.jpg)",1
171006,Pasir Ris Street 12 (Blk 103) (/images/default- source/publichealth/dengue/20171006/20970049.jpg),1
171006,"Choa Chu Kang Cres (Blk 657, 659) (/images/default-source/publichealth/dengue/20171006/20170251.jpg)",1
171006,"Choa Chu Kang Street 51 (Blk 508, 511) (/images/default-source/publichealth/dengue/20171006/20170253.jpg)",2
171006,"French Road (Blk 8, 811) (/images/default- source/publichealth/dengue/20171006/20170252.jpg)",1
171019,"Bedok Reservoir Road (Blk 716, 717, 719) (/images/default- source/publichealth/dengue/20171009/20970048.jpg)",7
171019,BlandfoRoad Drive / Boundary Cl / Burghley Drive (/images/default- source/publichealth/dengue/20171009/20970050.jpg),3
171019,"Kang Ching Road (Blk 345, 346, 352) (/images/default- source/publichealth/dengue/20171009/20970052.jpg)",1
171019,Pasir Ris Street 12 (Blk 103) (/images/default- source/publichealth/dengue/20171009/20970049.jpg),1
171019,"Choa Chu Kang Cres (Blk 657, 659) (/images/default-source/publichealth/dengue/20171009/20170251.jpg)",1
171019,"Choa Chu Kang Street 51 (Blk 508, 511) (/images/default-source/publichealth/dengue/20171009/20170253.jpg)",2
171019,"French Road (Blk 8, 811) (/images/default- source/publichealth/dengue/20171009/20170252.jpg)",1
171013,"Bedok Reservoir Road (Blk 716, 717, 718, 719) (/images/default- source/publichealth/dengue/20171013/20970048.jpg)",9
171013,BlandfoRoad Drive / Boundary Cl / Burghley Drive (/images/default- source/publichealth/dengue/20171013/20970050.jpg),3
171013,"Simei Street 1 (Blk 130, 149) / Simei Street 2 (Blk 141) (/images/default- source/publichealth/dengue/20171013/20970053.jpg)",4
171013,Ah Hood Road (The Belleforte) / Jalan Dusun (Gaia) (/images/default- source/publichealth/dengue/20171013/20170257.jpg),2
171013,"Beach Road (Blk 2, 5) (/images/default- source/publichealth/dengue/20171013/20170258.jpg)",2
171013,"Dover Cres (Blk 28B, 28C) (/images/default- source/publichealth/dengue/20171013/20170255.jpg)",1
171016,"Bedok Reservoir Road (Blk 716, 717, 718, 719) (/images/default- source/publichealth/dengue/20171016/20970048.jpg)",8
171016,BlandfoRoad Drive / Boundary Cl / Burghley Drive (/images/default- source/publichealth/dengue/20171016/20970050.jpg),2
171016,"Simei Street 1 (Blk 130, 149) / Simei Street 2 (Blk 141) (/images/default- source/publichealth/dengue/20171016/20970053.jpg)",4
171016,Ah Hood Road (The Belleforte) / Jalan Dusun (Gaia) (/images/default- source/publichealth/dengue/20171016/20170257.jpg),2
171016,"Beach Road (Blk 2, 5) (/images/default- source/publichealth/dengue/20171016/20170258.jpg)",2
171020,"Bedok Reservoir Road (Blk 716, 717, 718, 719) (/images/default- source/publichealth/dengue/20171020/20970048.jpg)",11
171020,"Beach Road (Blk 2, 5) (/images/default- source/publichealth/dengue/20171020/20970054.jpg)",2
171020,Bedok South Avenue 1 (Blk 4) (/images/default- source/publichealth/dengue/20171020/20170259.jpg),2
170123,"Bedok Reservoir Road (Blk 716, 717, 718, 719) (/images/default- source/publichealth/dengue/20171023/20970048.jpg)",12
170123,"Beach Road (Blk 2, 5) (/images/default- source/publichealth/dengue/20171023/20970054.jpg)",2
170123,Bedok Ria Cres (StreetratfoRoad Ct) (/images/default- source/publichealth/dengue/20171023/20170261.jpg),1
170123,Bedok South Avenue 1 (Blk 4) (/images/default- source/publichealth/dengue/20171023/20170259.jpg),2
170123,Old Choa Chu Kang Road (/images/default- source/publichealth/dengue/20171023/20170263.jpg),1
170123,Yishun Street 72 (Blk 745) (/images/default- source/publichealth/dengue/20171023/20170262.jpg),2
171027,"Bedok Reservoir Road (Blk 716, 717, 718, 719) (/images/default- source/publichealth/dengue/20171027/20970048.jpg)",11
171027,"Beach Road (Blk 2, 5) (/images/default- source/publichealth/dengue/20171027/20970054.jpg)",2
171027,French Road (Blk 811) / Jellicoe Road (Blk 816) / King George's Avenue (Blk 805) (/images/default- source/publichealth/dengue/20171027/20970055.jpg),2
171027,Bedok Reservoir Road (Archipelago) (/images/default- source/publichealth/dengue/20171027/20170266.jpg),2
171027,"Bedok Reservoir Road (WaTerminalfront Gold, WaTerminalfront Isle) (/images/default- source/publichealth/dengue/20171027/20170267.jpg)",1
171027,Bedok Ria Cres (StreetratfoRoad Ct) (/images/default- source/publichealth/dengue/20171027/20170261.jpg),1
171027,Bedok South Avenue 1 (Blk 4) (/images/default- source/publichealth/dengue/20171027/20170259.jpg),2
171027,"Jurong EaStreet Street 21 (Blk 225A, 231) (/images/default- source/publichealth/dengue/20171027/20170269.jpg)",2
171027,Pasir Ris Drive 4 (Blk 456) / Pasir Ris Drive 6 (Blk 450) (/images/default- source/publichealth/dengue/20171027/20170268.jpg),2
171027,Sims Drive / Sims Pl (Blk 53) (/images/default- source/publichealth/dengue/20171027/20170270.jpg),2
171027,Yishun Street 72 (Blk 745) (/images/default- source/publichealth/dengue/20171027/20170262.jpg),2
171030,"Bedok Reservoir Road (Blk 716, 717, 718, 719) (/images/default- source/publichealth/dengue/20171030/20970048.jpg)",8
171030,"Beach Road (Blk 2, 5) (/images/default- source/publichealth/dengue/20171030/20970054.jpg)",1
171030,French Road (Blk 811) / Jellicoe Road (Blk 816) / King George's Avenue (Blk 805) (/images/default- source/publichealth/dengue/20171030/20970055.jpg),2
171030,Bedok Reservoir Road (Archipelago) (/images/default- source/publichealth/dengue/20171030/20170266.jpg),2
171030,"Bedok Reservoir Road (Blk 123, 609A) (/images/default-source/publichealth/dengue/20171030/20170271.jpg)",1
171030,"Bedok Reservoir Road (WaTerminalfront Gold, WaTerminalfront Isle) (/images/default- source/publichealth/dengue/20171030/20170267.jpg)",1
171030,Bedok Ria Cres (StreetratfoRoad Ct) (/images/default- source/publichealth/dengue/20171030/20170261.jpg),1
171030,"Jurong EaStreet Street 21 (Blk 225A, 231) (/images/default- source/publichealth/dengue/20171030/20170269.jpg)",2
171030,Pasir Ris Drive 4 (Blk 456) / Pasir Ris Drive 6 (Blk 450) (/images/default- source/publichealth/dengue/20171030/20170268.jpg),2
171030,Sims Drive / Sims Pl (Blk 53) (/images/default- source/publichealth/dengue/20171030/20170270.jpg),2
171030,Yishun Street 72 (Blk 745) (/images/default- source/publichealth/dengue/20171030/20170262.jpg),2
171103,"Bedok Reservoir Road (Blk 716, 717, 718, 719) (/images/default- source/publichealth/dengue/20171103/20970048.jpg)",5
171103,"Bedok Reservoir Road (Blk 723, 724) / Bedok Reservoir Road (WaTerminalfront Gold, WaTerminalfront Isle, WaTerminalfront WAvenues) (/images/default- source/publichealth/dengue/20171103/20970056.jpg)",3
171103,"Bt Batok EaStreet Avenue 4 (Blk 256, 267, 268) (/images/default- source/publichealth/dengue/20171103/20970057.jpg)",1
171103,French Road (Blk 811) / Jellicoe Road (Blk 816) / King George's Avenue (Blk 805) (/images/default- source/publichealth/dengue/20171103/20970055.jpg),2
171103,"Tampines Street 82 (Blk 840) / Tampines Street 83 (Blk 831, 885A) (/images/default- source/publichealth/dengue/20171103/20970058.jpg)",2
171103,Bedok Reservoir Road (Archipelago) (/images/default- source/publichealth/dengue/20171103/20170266.jpg),2
171103,Lentor Loop (Bullion Park) (/images/default- source/publichealth/dengue/20171103/20170274.jpg),2
171103,Pasir Ris Drive 4 (Blk 456) / Pasir Ris Drive 6 (Blk 450) (/images/default- source/publichealth/dengue/20171103/20170268.jpg),1
171103,Sims Drive / Sims Pl (Blk 53) (/images/default- source/publichealth/dengue/20171103/20170270.jpg),1
171106,"Bedok Reservoir Road (Blk 716, 717, 718, 719) (/images/default- source/publichealth/dengue/20171106/20970048.jpg)",5
171106,"Bedok Reservoir Road (Blk 723, 724) / Bedok Reservoir Road (WaTerminalfront Gold, WaTerminalfront Isle, WaTerminalfront WAvenues) (/images/default- source/publichealth/dengue/20171106/20970056.jpg)",1
171106,"Bt Batok EaStreet Avenue 4 (Blk 256, 267, 268) (/images/default- source/publichealth/dengue/20171106/20970057.jpg)",1
171106,French Road (Blk 811) / Jellicoe Road (Blk 816) / King George's Avenue (Blk 805) (/images/default- source/publichealth/dengue/20171106/20970055.jpg),1
171106,"Tampines Street 82 (Blk 840) / Tampines Street 83 (Blk 831, 885A) (/images/default- source/publichealth/dengue/20171106/20970058.jpg)",2
171106,Bedok Reservoir Road (Archipelago) (/images/default- source/publichealth/dengue/20171106/20170266.jpg),1
171106,Lentor Loop (Bullion Park) (/images/default- source/publichealth/dengue/20171106/20170274.jpg),1
171106,Sims Drive / Sims Pl (Blk 53) (/images/default- source/publichealth/dengue/20171106/20170270.jpg),1
171110,"Bedok Reservoir Road (Blk 716, 717, 718, 719) (/images/default- source/publichealth/dengue/20171110/20970048.jpg)",7
171110,"Pasir Ris Street 51 (Blk 564, 565) (/images/default- source/publichealth/dengue/20171110/20970059.jpg)",4
171110,"Tampines Street 82 (Blk 840) / Tampines Street 83 (Blk 831, 885A) (/images/default- source/publichealth/dengue/20171110/20970058.jpg)",1
171110,Bedok Reservoir Cres (Blk 747C) / Bedok Reservoir Road (Blk 713) (/images/default- source/publichealth/dengue/20171110/20170282.jpg),2
171110,Tampines Street 11 (Tampines Ct) (/images/default- source/publichealth/dengue/20171110/20170278.jpg),1
171114,"Bedok Reservoir Road (Blk 716, 717, 718, 719) (/images/default­ source/publichealth/dengue/20171114/20970048.jpg)",3
171114,"Pasir Ris Street 51 (Blk 564, 565) (/images/default­ source/publichealth/dengue/20171114/20970059.jpg)",2
171114,Bedok Reservoir Cres (Blk 747C) / Bedok Reservoir Road (Blk 713) (/images/default­ source/publichealth/dengue/20171114/20170282.jpg),2
171114,Tampines Street 11 (Tampines Ct) (/images/default­ source/publichealth/dengue/20171114/20170278.jpg),1
171114,Ubi Avenue 1 (/images/default­ source/publichealth/dengue/20171114/20170284.jpg),1
171114,"Woodlands Drive 14 (Blk 514, 516) (/images/default­ source/publichealth/dengue/20171114/20170283.jpg)",1
171117,"Bedok Reservoir Road (Blk 715, 716, 717, 718, 719,721) (/images/default- source/publichealth/dengue/20171117/20970048.jpg)",4
171117,Bedok Reservoir Cres (Blk 747C) / Bedok Reservoir Road (Blk 713) (/images/default- source/publichealth/dengue/20171117/20170282.jpg),2
171117,Chai Chee Street (Blk 50) (/images/default- source/publichealth/dengue/20171117/20170285.jpg),2
171117,Ubi Avenue 1 (/images/default- source/publichealth/dengue/20171117/20170284.jpg),1
171117,"Woodlands Drive 14 (Blk 514, 516) (/images/default- source/publichealth/dengue/20171117/20170283.jpg)",1
171120,"Bedok Reservoir Road (Blk 715, 716, 717, 718, 719,721) (/images/default- source/publichealth/dengue/20171120/20970048.jpg)",4
171120,Bedok Reservoir Cres (Blk 747C) / Bedok Reservoir Road (Blk 713) (/images/default- source/publichealth/dengue/20171120/20170282.jpg),1
171120,Chai Chee Street (Blk 50) (/images/default- source/publichealth/dengue/20171120/20170285.jpg),2
171120,Ubi Avenue 1 (/images/default- source/publichealth/dengue/20171120/20170284.jpg),1
171120,"Woodlands Drive 14 (Blk 514, 516) (/images/default- source/publichealth/dengue/20171120/20170283.jpg)",1
171124,"Bedok Reservoir Road (Blk 715, 716, 717, 718, 719,721) (/images/default- source/publichealth/dengue/20171124/20970048.jpg)",6
171124,Beach Road (Blk 4) (/images/default- source/publichealth/dengue/20171124/20170287.jpg),2
171124,Bedok Reservoir Road (Blk 724) / Bedok Reservoir Road (WaTerminalfront WAvenues) (/images/default- source/publichealth/dengue/20171124/20170288.jpg),2
171124,Chai Chee Street (Blk 50) (/images/default- source/publichealth/dengue/20171124/20170285.jpg),2
171124,Circuit Road (Blk 68) / Pipit Road (Blk 54) (/images/default- source/publichealth/dengue/20171124/20170291.jpg),2
171124,Holland Avenue (Blk 2) / Jalan Merah Saga (/images/default- source/publichealth/dengue/20171124/20170290.jpg),2
171124,"Tampines Street 43 (Blk 435, 438) (/images/default- source/publichealth/dengue/20171124/20170289.jpg)",2
171124,"Woodlands Drive 14 (Blk 514, 516) (/images/default- source/publichealth/dengue/20171124/20170283.jpg)",1
171124,"Yuan Ching Road (Blk 138B, 138D) (/images/default- source/publichealth/dengue/20171124/20170292.jpg)",2
171127,"Bedok Reservoir Road (Blk 715, 716, 717, 718, 719,721) (/images/default- source/publichealth/dengue/20171127/20970048.jpg)",2
171127,Beach Road (Blk 4) (/images/default- source/publichealth/dengue/20171127/20170287.jpg),1
171127,Bedok Reservoir Road (Blk 724) / Bedok Reservoir Road (WaTerminalfront WAvenues) (/images/default- source/publichealth/dengue/20171127/20170288.jpg),2
171127,Circuit Road (Blk 68) / Pipit Road (Blk 54) (/images/default- source/publichealth/dengue/20171127/20170291.jpg),2
171127,Holland Avenue (Blk 2) / Jalan Merah Saga (/images/default- source/publichealth/dengue/20171127/20170290.jpg),2
171127,"Tampines Street 43 (Blk 435, 438) (/images/default- source/publichealth/dengue/20171127/20170289.jpg)",1
171127,"Woodlands Drive 14 (Blk 514, 516) (/images/default- source/publichealth/dengue/20171127/20170283.jpg)",1
171201,"Bedok Reservoir Road (Blk 715, 716, 717, 718, 719,721) (/images/default- source/publichealth/dengue/20171201/20970048.jpg)",1
171201,Chai Chee Street (Blk 50) (/images/default- source/publichealth/dengue/20171201/20970061.jpg),2
171201,Circuit Road (Blk 68) / Pipit Road (Blk 54) (/images/default-source/publichealth/dengue/20171201/20170291.jpg),1
171201,CrawfoRoad Lane (Blk 462) / North Bridge Road (Blk 12) (/images/default- source/publichealth/dengue/20171201/20170294.jpg),1
171204,"Bedok Reservoir Road (Blk 715, 716, 717, 718, 719,721) (/images/default- source/publichealth/dengue/20171204/20970048.jpg)",1
171204,Chai Chee Street (Blk 50) (/images/default- source/publichealth/dengue/20171204/20970061.jpg),1
171204,Circuit Road (Blk 68) / Pipit Road (Blk 54) (/images/default-source/publichealth/dengue/20171204/20170291.jpg),1
171204,CrawfoRoad Lane (Blk 462) / North Bridge Road (Blk 12) (/images/default- source/publichealth/dengue/20171204/20170294.jpg),1
171208,"Bedok Reservoir Road (Blk 713, 715, 716, 717, 718,719, 721) (/images/default­ source/publichealth/dengue/20171208/20970048.jpg)",3
171208,"Rivervale Drive (Blk 119A, 120C, 121) (/images/default­ source/publichealth/dengue/20171208/20970062.jpg)",2
171208,"Tampines Street 41 (Blk 412, 414) (/images/default­ source/publichealth/dengue/20171208/20170298.jpg)",2
171211,"Bedok Reservoir Road (Blk 713, 715, 716, 717, 718,719, 721) (/images/default­ source/publichealth/dengue/20171211/20970048.jpg)",4
171211,"Rivervale Drive (Blk 119A, 120C, 121) (/images/default­ source/publichealth/dengue/20171211/20970062.jpg)",2
171211,"Tampines Street 41 (Blk 412, 414) (/images/default­ source/publichealth/dengue/20171211/20170298.jpg)",2
171215,"Bedok Reservoir Road (Blk 713, 715, 716, 717, 718,719, 721) (/images/default- source/publichealth/dengue/20171215/20970048.jpg)",3
171215,"Bedok Reservoir Road (Blk 724) / Bedok Reservoir Road (WaTerminalfront Gold, WaTerminalfront WAvenues) (/images/default- source/publichealth/dengue/20171215/20970063.jpg)",2
171215,Lorong 2 Toa Payoh (Blk 154) (/images/default- source/publichealth/dengue/20171215/20970064.jpg),3
171215,Tampines Street 21 (Blk 267) (/images/default- source/publichealth/dengue/20171215/20170299.jpg),2
171218,"Bedok Reservoir Road (Blk 713, 715, 716, 717, 718,719, 721) (/images/default- source/publichealth/dengue/20171218/20970048.jpg)",1
171218,"Bedok Reservoir Road (Blk 724) / Bedok Reservoir Road (WaTerminalfront Gold, WaTerminalfront WAvenues) (/images/default- source/publichealth/dengue/20171218/20970063.jpg)",2
171218,Lorong 2 Toa Payoh (Blk 154) (/images/default- source/publichealth/dengue/20171218/20970064.jpg),3
171218,Tampines Street 21 (Blk 267) (/images/default- source/publichealth/dengue/20171218/20170299.jpg),1
171222,"Bedok Reservoir Road (Blk 724) / Bedok Reservoir Road (WaTerminalfront Gold, WaTerminalfront WAvenues) (/images/default-source/publichealth/dengue/20171222/20970063.jpg)",1
171222,"Choa Chu Kang Avenue 2 (Blk 249, 276) / Hong San Terminal (/images/default- source/publichealth/dengue/20171222/20970066.jpg)",3
171222,"Tampines Street 43 (Blk 434, 436, 438) (/images/default- source/publichealth/dengue/20171222/20970065.jpg)",4
171222,"Beach Road (Blk 1, 4) / North Bridge Road (Blk 12) (/images/default- source/publichealth/dengue/20171222/20970067.jpg)",1
171222,Lorong 2 Toa Payoh (Blk 154) (/images/default- source/publichealth/dengue/20171222/20970064.jpg),2
171222,"Upp Serangoon View / Upp Serangoon View (Boathouse Residences, Heron Bay) (/images/default- source/publichealth/dengue/20171222/20970068.jpg)",3
171222,"Choa Chu Kang Avenue 4 (Blk 418, 429) (/images/default- source/publichealth/dengue/20171222/20170313.jpg)",2
171222,Hougang Avenue 2 (FLorongence Regency) (/images/default- source/publichealth/dengue/20171222/20170307.jpg),2
171222,"Lengkok Tiga (Blk 108, 109) (/images/default- source/publichealth/dengue/20171222/20170312.jpg)",2
171226,"Bedok Reservoir Road (Blk 724) / Bedok Reservoir Road (WaTerminalfront Gold, WaTerminalfront WAvenues) (/images/default-source/publichealth/dengue/20171226/20970063.jpg)",1
171226,"Choa Chu Kang Avenue 2 (Blk 249, 276) / Hong San Terminal (/images/default- source/publichealth/dengue/20171226/20970066.jpg)",3
171226,"Tampines Street 43 (Blk 434, 436, 438) (/images/default- source/publichealth/dengue/20171226/20970065.jpg)",4
171226,"Upp Serangoon View / Upp Serangoon View (Boathouse Residences, Heron Bay) (/images/default- source/publichealth/dengue/20171226/20970068.jpg)",3
171226,"Beach Road (Blk 1, 4) / North Bridge Road (Blk 12) (/images/default- source/publichealth/dengue/20171226/20970067.jpg)",1
171226,Lorong 2 Toa Payoh (Blk 154) (/images/default- source/publichealth/dengue/20171226/20970064.jpg),2
171226,Anchorvale Lane (Blk 311B) / Anchorvale Road (Blk 309D) (/images/default- source/publichealth/dengue/20171226/20170306.jpg),2
171226,"Choa Chu Kang Avenue 4 (Blk 418, 429) (/images/default- source/publichealth/dengue/20171226/20170313.jpg)",2
171226,Hougang Avenue 2 (FLorongence Regency) (/images/default- source/publichealth/dengue/20171226/20170307.jpg),2
171226,"Lengkok Tiga (Blk 108, 109) (/images/default- source/publichealth/dengue/20171226/20170312.jpg)",2


























































































































































































































































































































































































































































































































































































































































































































































































































































































